"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Colombia","COL",116102157,0.304952189838082,2,43,3,5,1,,1,1,0,,,1,1,1,2,1,2,,,,2,,1,1,2,,,,,,,,,,,,,,2,2,,1,2,2,,,,1,2,,2,2,2,2,,4,3,3,2,,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,2,2,2,,1,0,4,4,4,4,1,5,1,1,1,1
"Colombia","COL",169343159,0.736392760070062,2,28,3,5,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,1,1,,1,2,1,2,2,3,2,1,2,,,,1,1,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,3,2,2,3,,1,1,1,4,4,4,1,1,1,1,1,1
"Colombia","COL",115563511,0.728438976015997,2,18,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,1,2,,0,0,4,4,4,4,2,5,1,1,0,0
"Colombia","COL",178031786,3.26704206641819,2,36,1,4,1,,1,1,1,1,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,2,2,1,2,,,1,2,2,,,,2,2,2,2,2,2,2,,1,2,2,1,2,2,1,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,2,2,2,,0,0,4,4,4,4,1,2,1,1,1,0
"Colombia","COL",160007554,0.408983184177087,1,18,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,3,1,,0,0,4,4,4,4,4,4,1,1,0,0
"Colombia","COL",139969623,1.22355212694337,2,18,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,2,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Colombia","COL",205142416,0.891499807821821,1,49,2,5,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,2,,0,0,4,4,4,4,2,5,1,1,0,0
"Colombia","COL",153136993,0.696404826979125,1,52,1,5,1,,1,1,1,,,1,1,1,1,2,1,1,2,1,1,1,1,1,1,,,,,,,,,,1,1,2,2,2,2,,1,2,2,,,,2,2,2,2,2,2,2,,1,2,2,1,2,2,1,2,,,,1,1,1,1,,,1,2,1,1,,,2,1,2,1,1,,,2,,,,,,3,1,2,3,2,2,,1,1,1,1,4,4,1,2,1,1,1,1
"Colombia","COL",202328303,0.715473346273841,2,44,2,5,1,,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,1,2,2,1,1,1,,1,1,1,2,1,,2,2,2,2,2,2,2,,4,3,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,2,4,4,4,2,5,1,1,1,1
"Colombia","COL",191829808,1.28605201186661,1,31,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,1,2,1,2,1,,,,,2,,,2,1,2,,,,2,2,1,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,1,2,2,1,,1,1,4,3,4,4,4,5,1,2,0,0
"Colombia","COL",195646568,0.31251250960888,1,52,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,5,5,1,3,,1,,0,0,4,3,4,4,4,5,1,2,0,0
"Colombia","COL",117066593,0.715473346273841,2,40,2,5,1,,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,1,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,1,2,2,2,1,2,,,,,,3,2,2,2,4,2,,0,1,4,1,1,4,2,5,1,1,1,0
"Colombia","COL",184224673,1.49185071204979,2,50,1,1,1,,1,1,0,1,2,1,1,1,2,2,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,1,,1,2,2,,,,1,2,,1,2,2,1,1,1,1,1,1,2,1,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,1,1,,1,1,4,4,4,4,4,2,1,1,1,1
"Colombia","COL",151178733,2.91765887481923,1,45,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,1,2,1,2,1,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,2,2,1,1,2,2,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,4,4,4,4,1,1,0,0
"Colombia","COL",184472431,1.49750328578331,1,21,2,4,2,,1,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,1,2,1,2,,,2,1,2,,,,2,2,2,2,2,2,1,,2,2,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,1,1,1,1,,,2,,,,,,1,1,1,1,4,1,,0,1,4,1,1,4,4,1,1,1,1,0
"Colombia","COL",172272321,0.858078625394276,2,40,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,2,2,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,1,2,,1,0,4,4,4,4,3,5,1,1,0,0
"Colombia","COL",183828654,0.614237564696663,1,34,2,5,2,,1,1,0,1,2,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,2,,1,1,2,,,,1,1,,2,2,2,2,,2,2,1,2,,,,2,,,,1,1,2,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,1,1,1,4,1,,1,0,1,4,4,4,1,5,1,1,1,1
"Colombia","COL",132986739,0.505705231548324,1,73,3,5,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,2,1,2,,,,,2,,,2,1,2,,,,1,1,,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,3,1,2,,1,0,4,4,4,4,2,5,1,1,0,0
"Colombia","COL",151571977,1.99930665191443,1,49,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,2,4,4,4,2,5,1,2,0,0
"Colombia","COL",191390620,0.350260358205205,1,32,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,2,2,,1,2,1,2,2,3,3,3,2,,,,2,,,,1,2,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,1,4,4,4,1,5,1,1,1,1
"Colombia","COL",179336328,0.377409862533488,2,60,3,5,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,2,1,1,2,,1,1,,2,2,1,2,,2,3,3,2,,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,1,1,1,2,,,3,3,3,3,,3,,1,1,4,4,4,1,1,5,1,1,1,1
"Colombia","COL",200491905,0.880963347889671,2,15,2,4,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,1,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Colombia","COL",166995637,1.13779801933396,1,38,3,3,1,,1,0,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,2,2,1,2,,,2,1,2,,,,2,2,2,2,2,2,2,,2,1,1,2,,,,1,1,,,1,2,2,,,1,1,2,2,2,1,,,1,2,2,2,2,2,2,,,,,,1,1,1,1,2,1,,0,1,2,3,4,4,2,1,1,1,1,0
"Colombia","COL",178102445,1.67882025919273,1,36,1,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,3,2,,0,0,4,4,4,4,4,5,1,2,0,0
"Colombia","COL",151227705,0.517081567896366,1,66,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,1,2,3,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,2,2,,,,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,0,0,4,4,4,4,2,2,1,1,0,0
"Colombia","COL",198766415,1.39162943826938,1,65,2,1,1,,1,1,0,,,3,,,,,,,,,,,,,,,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,2,2,2,1,1,,2,3,1,2,,,,2,,,,1,1,2,4,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,3,1,2,,0,1,4,4,4,4,1,5,1,2,1,0
"Colombia","COL",143858378,0.799248058716602,2,36,2,2,1,,1,1,1,1,2,1,1,1,2,1,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,1,2,1,1,1,2,1,1,1,1,2,1,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,2,,0,0,1,4,4,4,1,2,1,1,1,1
"Colombia","COL",166486048,0.425078964707654,1,47,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,1,1,,1,2,1,2,1,3,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,3,1,4,2,,1,1,2,4,4,4,2,5,1,1,0,0
"Colombia","COL",122010253,1.74548817476831,2,43,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,1,2,1,2,1,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Colombia","COL",176035628,0.304952189838082,2,47,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,2,,0,0,4,4,4,4,2,5,1,2,0,0
"Colombia","COL",185347293,0.383018562253705,1,28,2,2,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,1,2,2,2,1,2,2,,,1,1,1,1,2,,,2,1,2,1,2,,,2,,,,,,1,1,1,2,4,1,,0,0,1,1,4,4,2,4,1,1,1,0
"Colombia","COL",166156096,0.801994492515092,2,17,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Colombia","COL",192728795,0.846438262550797,1,20,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Colombia","COL",157584427,0.417358079166598,2,33,2,5,1,,1,1,0,,,2,,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,1,1,3,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,3,3,,2,,1,0,4,4,4,4,1,5,1,1,1,0
"Colombia","COL",136898662,1.47727037402545,1,29,2,3,2,,1,1,0,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,2,,2,2,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,1,2,,0,0,4,4,4,4,1,5,1,1,1,0
"Colombia","COL",178058258,0.794997460216765,2,59,2,5,1,,1,1,0,,,2,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,1,1,,1,0,4,4,4,4,1,5,1,1,1,0
"Colombia","COL",147823459,0.618917452938918,1,30,2,1,2,,1,1,1,2,1,2,,,1,1,2,,,,1,2,2,,2,,,,,,,,,,2,2,2,2,2,,,1,1,2,,,,2,2,2,2,2,2,2,,6,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,1,2,1,1,,,2,,,,,,2,2,1,2,3,2,,0,0,4,1,4,4,1,5,1,1,1,0
"Colombia","COL",194068035,0.597574091363886,2,28,3,5,1,,1,1,0,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,2,1,,2,2,2,2,,3,2,2,2,,,,1,1,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,4,4,4,4,1,1,1,1,1,1
"Colombia","COL",187593774,0.914212342910069,1,31,3,5,1,,1,1,0,1,2,1,1,1,1,1,2,,,,1,2,1,1,2,,,,,,,,,,,,,,1,2,,1,1,1,3,2,,2,1,,2,2,1,2,,2,3,3,2,,,,2,,,,1,2,1,1,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,1,4,4,4,1,5,1,1,1,1
"Colombia","COL",207447083,0.33232114432572,2,39,3,4,1,,1,1,0,1,2,2,,,2,2,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,1,2,2,2,2,6,2,2,1,1,,,1,1,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,2,3,3,,2,,1,0,2,4,4,4,2,1,1,1,1,0
"Colombia","COL",125153023,0.51552609754705,2,33,1,3,1,,1,1,0,,,2,,,,,,,,,,,,,,,1,1,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,2,,6,2,2,1,2,2,1,1,2,2,2,1,1,2,1,,,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,1,1,1,,0,0,4,1,4,4,1,2,1,1,1,0
"Colombia","COL",123700862,1.05354471367456,1,36,2,1,1,,1,1,1,,,2,,,,,,,,,,,,,,,2,1,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,1,2,2,1,,,2,,,,,,1,1,1,1,4,1,,0,1,4,1,4,4,1,5,1,2,1,0
"Colombia","COL",131492512,2.32012406835421,1,63,2,3,2,,1,1,0,1,2,1,2,,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,2,,2,2,2,2,,4,2,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,1,,0,1,4,4,4,4,1,5,1,1,1,1
"Colombia","COL",174323966,0.702363142449706,1,43,2,2,1,,1,1,1,1,2,2,,,1,2,2,,,,1,2,2,,2,,,,,,,,,,1,2,2,1,2,,,2,1,2,,,,2,2,2,2,2,2,1,,5,1,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,1,3,1,,0,1,4,1,4,4,2,1,1,1,1,0
"Colombia","COL",135756749,1.62659439943511,1,60,2,4,2,,1,1,0,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,2,,,,,,,,,,,,,,1,1,,2,2,2,,,,2,2,2,2,2,1,1,,2,1,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,2,1,2,3,1,,0,1,4,4,4,4,2,1,1,2,1,1
"Colombia","COL",154887866,1.06293974762514,2,23,2,4,1,,1,1,1,1,2,1,1,1,2,1,2,,,,1,1,2,,2,,,,,,,,,,1,1,2,2,1,1,,2,2,2,,,,2,1,2,2,2,2,1,,2,3,1,1,2,1,1,1,2,2,2,1,2,2,,,1,1,2,2,1,,,2,2,2,,,,,2,,,,,,1,1,1,2,3,1,,1,1,1,4,4,4,2,2,1,1,1,1
"Colombia","COL",192584316,0.715473346273841,2,44,2,2,1,,1,1,0,,,2,,,,,,,,,,,,,,,2,1,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,2,,2,2,1,2,,,,2,,,,1,1,2,1,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,2,1,1,,0,0,2,4,4,4,1,5,1,1,1,0
"Colombia","COL",196142531,0.794716406690448,1,40,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Colombia","COL",206583502,3.17305707483894,2,20,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,1,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,1,1,2,,,,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,2,2,2,1,2,,0,1,4,4,4,2,2,2,1,1,0,0
"Colombia","COL",157403370,1.88264431544959,1,25,2,2,2,,1,1,0,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,4,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Colombia","COL",145649875,0.304952189838082,1,74,1,1,2,,1,1,1,,,2,,,,,,,,,,,,,,,2,1,2,1,2,2,1,3,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,1,,,2,,,,,,1,1,1,1,1,1,,0,0,4,1,4,4,4,5,1,2,1,0
"Colombia","COL",158343325,1.45541976725793,2,62,2,5,1,,1,1,0,2,2,1,1,2,2,2,1,1,2,2,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,1,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,3,,1,,1,1,4,4,4,4,4,5,1,2,1,0
"Colombia","COL",210042046,0.831370558489941,2,22,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Colombia","COL",192558224,1.64065267471325,2,28,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,1,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,1,1,,0,0,4,4,4,4,2,3,1,2,0,0
"Colombia","COL",198462838,0.747184077458529,1,23,3,5,1,,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,1,1,,2,2,2,,,,1,1,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,1,,1,0,4,4,4,4,4,5,1,1,1,1
"Colombia","COL",198324527,0.304952189838082,1,19,2,5,1,,1,1,1,1,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,1,2,1,1,1,,2,1,2,,,,1,2,2,2,2,2,2,,3,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,2,4,2,,1,0,2,4,4,4,2,5,1,1,1,1
"Colombia","COL",118392303,0.51468215395879,1,27,2,4,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,2,,2,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Colombia","COL",177625064,1.45687795203199,2,24,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,1,1,2,2,1,,1,1,2,1,2,1,,0,1,4,3,4,2,4,5,1,2,0,0
"Colombia","COL",143869842,0.475204033825486,2,51,2,5,1,,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,2,2,1,1,2,,1,1,1,1,1,,1,1,2,2,2,1,1,,4,3,2,1,2,2,1,2,,,,1,1,1,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,2,,1,1,1,4,4,4,1,2,1,1,1,1
"Colombia","COL",201889814,0.738903067444722,1,23,2,3,1,,1,1,0,2,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,1,,2,1,2,,,,2,2,,2,2,2,2,,2,3,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,1,1,4,1,,0,0,4,4,4,4,4,1,1,1,1,1
"Colombia","COL",177178106,0.718596966544208,2,25,2,3,1,,1,1,1,1,2,1,1,2,1,1,2,,,,1,2,1,2,1,,,,,,,,,,2,2,1,1,2,,,1,1,1,1,1,,2,2,2,2,2,2,2,,2,2,2,1,2,2,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,3,2,2,,0,1,4,4,4,4,4,2,1,1,1,1
"Colombia","COL",210393444,0.304952189838082,1,59,4,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,2,3,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,3,3,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,3,1,2,,0,0,4,4,4,4,3,5,1,2,0,0
"Colombia","COL",121982946,0.393536304101351,1,65,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,3,1,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Colombia","COL",111724390,3.41557757530831,1,60,1,5,2,,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,2,5,1,2,0,0
"Colombia","COL",190743843,0.762543559417046,1,30,3,5,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,2,2,2,2,1,2,1,,2,2,1,1,1,,,2,,,,1,1,1,2,,,1,2,2,1,,,1,2,1,1,1,,,2,,,,,,1,1,2,1,2,1,,1,1,1,4,1,4,1,1,1,1,1,1
"Colombia","COL",115078236,0.793194365964098,1,61,1,3,2,,0,0,0,,,2,,,,,,,,,,,,,,2,3,1,1,1,1,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,4,1,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Colombia","COL",165905630,0.671643332360129,1,45,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,1,2,2,2,2,2,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,3,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Colombia","COL",188711600,0.501491847209249,1,21,2,4,1,,1,1,0,2,2,1,2,,1,1,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,,2,2,2,1,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,4,1,,0,1,4,4,4,4,2,5,1,1,1,0
"Colombia","COL",134829746,1.14721513565932,2,39,2,4,1,,1,1,1,1,2,1,2,,1,1,2,,,,2,,2,,2,,,,,,,,,,1,2,2,2,2,,,2,2,2,,,,2,2,2,2,2,2,2,,5,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,2,1,,0,0,4,4,4,4,2,5,1,1,1,0
