"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Bolivia","BOL",128170781,0.669554472218661,2,42,2,1,1,,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,1,3,3,2,,,,2,,,,1,1,2,1,,,1,2,2,2,2,2,,1,2,2,2,2,2,2,,,,,,2,2,3,3,2,2,,1,1,3,3,4,4,1,5,1,1,1,0
"Bolivia","BOL",178784999,0.835601214863249,2,33,2,1,1,,1,1,1,2,2,1,2,,1,1,2,,,,1,2,1,2,2,,,,,,,,,,2,2,2,1,2,,,1,2,2,,,,2,2,2,2,2,2,2,,3,2,1,1,2,1,2,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,5,2,2,4,1,,1,0,4,4,4,4,1,3,1,1,1,0
"Bolivia","BOL",190885884,1.25190492630565,1,22,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,4,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,1,1,2,2,2,2,2,,,,,,2,1,2,1,2,1,,0,1,2,3,3,4,2,5,1,4,0,0
"Bolivia","BOL",203586227,0.346412666166973,1,27,3,2,1,,1,1,0,2,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,1,2,1,,2,1,,2,2,2,2,,1,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,3,2,3,3,,3,,1,0,4,2,4,4,4,5,1,1,1,0
"Bolivia","BOL",187302266,0.675329515877099,1,30,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,2,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Bolivia","BOL",138309322,0.696415374482171,2,21,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Bolivia","BOL",143258321,1.3413595554445,2,17,2,5,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,2,2,1,1,2,,,,,2,,,2,2,1,2,1,,1,2,,2,2,2,1,,1,2,2,2,,,,1,2,1,2,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,3,2,1,,1,1,2,4,4,4,4,3,1,1,0,0
"Bolivia","BOL",159962316,0.512495274451203,2,49,3,4,1,,1,1,0,1,2,1,2,,2,1,2,,,,2,,1,2,1,,,,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,1,2,1,,4,3,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,2,2,2,,0,1,4,4,4,4,2,5,1,1,0,0
"Bolivia","BOL",131549351,0.346412666166973,1,36,3,4,1,,1,1,0,1,1,1,2,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,1,2,2,2,2,1,3,2,1,2,1,2,2,,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,3,2,2,2,,1,0,1,4,4,4,2,3,1,1,1,0
"Bolivia","BOL",132562639,6.24566963679565,1,64,1,1,2,,1,1,0,2,2,1,2,,2,2,1,1,2,1,1,1,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,1,5,1,2,1,0
"Bolivia","BOL",159331730,0.558537013237239,1,40,3,1,1,,1,1,0,2,2,2,,,2,1,2,,,,1,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,4,2,,1,0,4,4,4,4,4,5,1,1,0,0
"Bolivia","BOL",111523406,0.377947988187261,1,34,3,4,1,,1,1,1,1,1,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,1,,2,1,2,1,2,1,2,2,3,3,3,2,,,,2,,,,1,1,1,2,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,3,1,2,,1,1,1,4,4,4,1,5,1,1,1,1
"Bolivia","BOL",140011458,0.440895833786271,1,41,3,5,1,,1,1,1,2,2,1,1,2,1,1,2,,,,1,2,1,1,1,,,,,,,,,,1,1,2,2,2,,,1,1,1,1,2,,1,1,2,2,2,2,2,,1,3,3,1,1,,,2,,,,2,,,,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,1,1,3,2,3,,1,1,1,4,4,4,4,1,1,1,1,1
"Bolivia","BOL",202429658,0.774819981346211,1,30,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Bolivia","BOL",152130039,6.24566963679565,2,66,1,4,1,,1,1,0,1,1,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,1,1,2,3,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,2,1,,0,0,4,4,4,4,1,5,1,2,1,0
"Bolivia","BOL",136044917,0.346412666166973,1,37,2,1,1,,1,1,0,2,2,1,2,,2,2,1,1,2,2,2,,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,1,2,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,1,5,1,1,1,0
"Bolivia","BOL",140681354,0.446688513353895,2,45,3,2,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Bolivia","BOL",146739192,0.765039550975034,2,18,2,4,1,,1,1,0,,,2,,,,,,,,,,,,,,,1,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,2,3,2,2,,,,2,,,,1,1,2,1,,,1,2,2,2,1,,,1,2,1,2,,,1,1,2,2,1,,2,3,3,3,,2,,1,1,2,1,4,2,1,5,1,1,1,0
"Bolivia","BOL",160588839,0.669554472218661,2,44,3,3,1,,1,1,1,2,2,1,1,2,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,1,2,1,2,,,1,1,1,1,2,,1,1,1,2,2,2,2,,6,3,3,1,1,,,1,1,,,1,1,1,2,,,1,1,2,2,2,2,,2,2,,,,,2,,,,,,3,3,2,2,4,2,,1,0,3,4,4,4,1,1,1,1,1,1
"Bolivia","BOL",191124392,0.394983900785205,1,32,2,3,1,,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,2,3,2,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,3,2,1,,1,1,4,4,4,4,1,5,1,1,1,0
"Bolivia","BOL",164194628,0.979292730238306,2,79,3,4,1,,1,1,0,1,1,1,2,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,2,2,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,1,3,2,2,,0,1,4,2,4,4,2,1,1,1,1,0
"Bolivia","BOL",197976700,0.538180817633151,2,27,2,5,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Bolivia","BOL",156918923,0.512495274451203,2,50,3,5,1,,1,1,1,2,2,1,2,,1,2,2,,,,1,2,1,1,1,,,,,,,,,,1,2,2,2,2,,,2,1,2,,,,1,2,2,1,2,2,2,1,3,2,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,2,3,2,1,,1,1,4,4,4,2,2,1,1,1,1,0
"Bolivia","BOL",192118189,0.483906386743977,2,33,2,3,1,,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,1,2,,1,1,2,1,1,1,2,1,1,2,2,1,1,1,,,1,1,2,1,,,1,1,1,2,,,2,1,1,1,2,,,2,,,,,,1,1,1,2,2,1,,1,1,1,1,1,4,1,1,1,1,1,0
"Bolivia","BOL",181124850,0.523766681343914,2,54,3,3,1,,1,1,0,1,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,3,3,3,2,,,,2,,,,1,1,2,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,3,2,2,2,,1,0,1,4,4,4,1,5,1,1,1,0
"Bolivia","BOL",198376366,1.66476758130183,1,19,2,5,1,,1,1,1,1,1,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,2,2,1,1,,,1,1,,,2,,,,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,3,2,2,3,2,2,,0,1,1,4,4,4,4,1,1,1,1,0
"Bolivia","BOL",168313580,0.575690213783711,2,37,2,4,1,,1,1,0,1,1,1,2,,1,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,2,2,2,2,1,,1,3,3,2,,,,2,,,,1,1,2,1,,,1,1,1,2,,,1,2,1,1,2,,,2,,,,,,3,3,3,3,,2,,1,1,1,4,1,4,1,5,1,1,1,0
"Bolivia","BOL",183468709,0.427519480142748,1,54,3,5,1,,1,1,0,1,2,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,1,2,,1,2,1,1,1,,2,2,,1,2,2,2,2,1,2,2,1,1,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,2,2,1,,1,0,1,4,4,4,2,1,1,1,1,1
"Bolivia","BOL",133543677,0.852796133785958,2,21,3,4,1,,1,1,0,2,2,2,,,1,1,1,1,2,2,2,,1,2,1,,,,,,,,,,,,,,2,,,2,1,1,1,1,,1,2,,1,2,2,1,1,2,2,1,1,2,1,2,1,1,,,1,2,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,2,,1,1,4,4,4,4,1,1,1,1,1,1
"Bolivia","BOL",186966682,0.8348848423386,1,55,3,5,1,,1,1,1,1,1,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,2,2,2,1,1,,1,1,1,2,1,,2,2,2,1,1,1,2,1,4,2,2,2,,,,2,,,,1,1,2,1,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,2,2,3,1,2,,1,1,1,4,4,4,1,5,1,1,1,1
"Bolivia","BOL",193654574,0.346412666166973,2,53,3,4,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,2,2,1,,1,3,2,2,,,,2,,,,1,1,2,1,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,2,1,2,2,2,2,,1,1,3,4,4,4,1,5,1,1,1,0
"Bolivia","BOL",169993613,0.40367085749244,1,27,2,5,1,,1,1,1,2,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,1,2,1,2,,,1,2,2,,,,2,2,2,1,2,2,2,2,6,3,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,4,2,,1,0,4,4,4,4,2,5,1,1,1,0
"Bolivia","BOL",125305237,0.585475076006628,1,28,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,2,1,2,,,,,2,,,2,2,1,2,1,,2,2,2,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,2,2,2,2,2,,,,,,2,2,2,2,4,1,,0,0,4,4,3,4,4,5,1,1,0,0
"Bolivia","BOL",117809415,1.00083050313077,2,55,3,5,1,,1,1,0,1,2,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,1,2,2,2,1,2,2,,,1,1,2,1,2,,,3,2,2,,,,,1,1,2,2,1,,1,1,2,2,4,1,,0,0,1,4,4,2,2,4,1,1,1,1
"Bolivia","BOL",156567437,0.421605033039468,1,37,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,1,2,,2,1,1,2,,4,2,1,1,2,2,2,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,2,4,2,,1,1,2,4,4,4,4,4,1,1,0,0
"Bolivia","BOL",113683918,0.346412666166973,2,52,3,5,1,,1,1,0,1,2,1,2,,2,2,2,,,,2,,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,2,2,,,,2,,,,1,1,2,1,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,0,1,4,4,4,1,5,1,1,1,0
"Bolivia","BOL",173984689,1.00083050313077,2,64,3,5,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,2,,1,1,1,,,,,,,,,,,,,,1,2,,2,2,1,2,1,,1,1,,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,1,2,2,1,,2,,,,,,3,3,3,3,,3,,1,1,1,4,2,4,2,5,1,1,1,1
"Bolivia","BOL",119697471,0.891235709741166,2,23,2,2,1,,1,1,0,2,2,1,2,,1,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,1,2,2,1,2,2,1,1,2,2,1,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,3,2,2,3,2,2,,1,0,4,1,4,4,2,2,1,1,1,0
"Bolivia","BOL",195987483,1.3631607481897,2,45,2,3,1,,1,1,0,2,1,2,,,2,2,2,,,,2,,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,4,3,3,2,,,,1,1,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,1,2,,0,1,4,4,4,4,1,1,1,2,1,0
"Bolivia","BOL",171599677,0.835601214863249,2,34,2,1,2,,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Bolivia","BOL",138703657,0.580944164179572,1,21,2,2,1,,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,2,2,,,,2,,,,1,1,2,1,,,2,,,,,,,1,1,1,2,,,2,,,,,,2,2,2,2,2,2,,1,0,4,1,1,4,1,5,1,1,1,0
"Bolivia","BOL",137789840,0.829263592187489,1,35,2,3,1,,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,1,2,,,,1,1,,,1,1,2,1,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,1,1,2,2,,0,1,4,3,4,4,1,1,1,1,1,0
"Bolivia","BOL",198134808,1.00083050313077,2,68,3,3,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,3,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,1,3,3,1,2,1,2,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,3,3,1,3,,1,0,1,4,4,4,4,3,1,1,1,0
"Bolivia","BOL",127745564,0.469868718719593,2,45,2,4,1,,1,1,0,2,2,1,2,,2,2,2,,,,2,,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,3,2,2,2,,,,1,2,2,1,1,1,2,1,,,2,,,,,,,1,2,2,2,1,,1,1,2,2,1,,2,2,2,2,1,1,,0,1,4,2,4,2,1,2,1,1,1,0
"Bolivia","BOL",144758283,0.563301417636812,2,41,2,2,1,,1,1,0,2,2,1,2,,2,2,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,2,2,2,1,,0,1,4,2,4,4,2,5,1,1,0,0
"Bolivia","BOL",129383146,0.369989264041913,2,33,2,2,1,,1,1,0,2,2,2,,,2,2,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,3,2,1,2,,,,2,,,,1,1,2,1,,,1,2,2,2,1,,,1,2,1,2,,,1,2,2,2,1,,1,1,2,1,3,1,,1,1,2,1,4,2,1,5,1,1,1,0
"Bolivia","BOL",167299518,0.949254733686413,2,26,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,2,1,1,,,,,2,,,2,2,2,,,,1,2,,2,2,1,2,,1,3,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,2,2,3,2,2,,1,1,2,4,4,4,2,5,1,1,0,0
"Bolivia","BOL",118086316,1.06894631015529,2,64,2,5,1,,0,0,0,,,4,,,,,,,,,,,,,,4,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,1,2,,2,4,2,2,,1,3,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,5,3,2,2,,1,0,4,3,4,4,2,5,1,1,0,0
"Bolivia","BOL",139001337,1.05934555918855,2,21,3,2,1,,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,2,,,,,2,,,2,1,1,2,1,,2,2,,2,2,2,1,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,1,2,2,1,,2,,,,,,2,1,1,1,2,1,,0,1,4,2,2,4,2,5,1,1,0,0
"Bolivia","BOL",185905865,0.576044371353961,2,26,2,2,1,,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,1,1,1,,1,2,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,1,2,2,2,1,,1,1,2,2,1,,1,1,1,1,2,2,,1,1,2,2,4,2,2,5,1,1,0,0
"Bolivia","BOL",155505546,1.20255807509031,2,15,2,3,2,,0,0,0,,,2,,,,,,,,,,,,,,1,1,3,2,3,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,6,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,5,3,3,3,,1,,0,0,4,3,4,4,4,5,1,1,0,0
"Bolivia","BOL",132273182,0.57986223379164,2,41,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,2,1,1,,,,,1,1,,2,2,1,2,1,,2,2,,2,1,3,1,,5,3,2,2,,,,1,1,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,3,2,3,3,,2,,0,1,4,3,4,4,4,1,1,1,0,0
"Bolivia","BOL",165835853,1.12221173928767,1,75,3,5,2,,1,1,0,1,2,1,2,,2,2,1,2,,2,1,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,1,2,2,1,1,1,2,2,2,,,,1,2,2,1,1,1,2,1,,,2,,,,,,,2,1,1,2,,,2,,,,,,2,2,2,3,2,2,,1,1,4,4,1,4,1,2,1,2,1,0
"Bolivia","BOL",155049680,1.62980918628393,1,22,2,3,2,,1,1,0,1,2,1,1,2,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,1,,2,2,2,2,,,,1,1,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,1,1,4,1,,1,1,4,2,4,4,4,1,1,1,1,0
"Bolivia","BOL",143506821,0.954446207311864,2,24,2,4,1,,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,1,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,2,2,2,2,2,1,,0,1,4,1,4,4,4,5,1,1,1,0
"Bolivia","BOL",120551414,0.638589456603986,1,34,3,4,2,,1,1,1,1,1,1,2,,1,1,2,,,,1,2,2,,1,,,,,,,,,,2,2,2,1,2,,,2,2,1,3,2,,2,1,2,1,2,2,2,1,4,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,2,,1,1,4,4,4,4,4,5,1,1,1,1
"Bolivia","BOL",209179568,0.904431285110154,2,48,3,5,2,,1,1,0,1,2,1,2,,1,2,2,,,,1,2,1,3,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,4,,3,,1,0,4,4,4,4,2,5,1,1,1,0
"Bolivia","BOL",172472330,0.778557465279991,1,25,2,4,2,,1,1,0,1,2,1,1,2,2,2,1,2,,2,1,1,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,2,1,2,2,1,2,1,2,3,1,1,,,1,1,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,2,,1,1,4,4,4,4,1,1,1,2,1,0
"Bolivia","BOL",145709092,0.40367085749244,1,25,2,2,1,,1,1,1,2,2,1,2,,1,2,2,,,,1,1,2,,1,,,,,,,,,,,,,,1,1,,1,2,1,2,1,,2,1,,2,2,2,2,,1,1,1,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,1,,,2,,,,,,2,2,2,1,4,1,,1,0,4,1,4,4,2,3,1,1,1,1
"Bolivia","BOL",144272844,0.477089813554583,2,46,2,2,1,,1,1,1,1,2,1,2,,1,1,2,,,,1,2,1,3,2,,,,,,,,,,1,2,2,1,2,,,1,1,2,,,,2,2,2,2,2,2,2,,3,2,1,1,1,,,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,1,1,1,1,0
"Bolivia","BOL",131668276,1.1314438590068,2,15,2,4,1,,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,2,1,2,2,2,1,,,2,1,1,2,,,2,,,,,,2,2,2,2,2,1,,1,0,2,4,1,4,3,5,1,1,1,0
"Bolivia","BOL",205730335,0.346412666166973,2,38,3,5,1,,1,1,0,,,2,,,,,,,,,,,,,,,2,1,1,2,1,2,2,1,,,,,1,1,,2,2,2,,,,1,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,1,2,2,,,1,1,2,2,2,2,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,1,0,3,4,4,4,1,5,1,1,1,1
"Bolivia","BOL",114915213,0.346412666166973,2,29,2,4,1,,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,3,2,1,2,2,1,,0,0,2,4,4,2,2,5,1,1,0,0
"Bolivia","BOL",138727423,0.44332068145258,2,28,3,5,1,,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,1,2,,1,1,2,,,,1,1,,2,2,2,2,,1,2,1,1,1,,,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,2,2,,1,1,4,4,4,4,4,1,1,1,1,1
"Bolivia","BOL",139037882,0.94384146455061,1,20,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,1,2,,2,1,2,1,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,1,1,,1,1,4,4,4,2,4,5,1,1,0,0
"Bolivia","BOL",114402114,0.601109762991575,2,25,2,3,1,,1,1,0,1,1,1,2,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,1,2,2,2,2,5,2,2,2,,,,2,,,,1,1,2,1,,,1,2,1,2,,,2,1,2,2,2,2,2,1,1,2,2,1,,2,2,2,2,2,1,,1,0,1,3,4,2,1,5,1,1,1,0
"Bolivia","BOL",125150791,0.788476903483208,1,52,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,1,1,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,2,1,,0,1,4,4,4,4,2,5,1,2,0,0
